,accuracy,precision,recall,f-score,hamloss,subset,microf,macrof
0,0.7726923076923077,0.1867948717948718,0.1867948717948718,0.1867948717948718,0.2273076923076923,0.7726923076923077,0.629194304133405,0.1867948717948718
1,0.6921794871794872,0.04564102564102564,0.04564102564102564,0.05705128205128205,0.3078205128205128,0.6921794871794872,0.27070882334040225,0.04564102564102564
2,0.7573076923076923,0.34423076923076923,0.34423076923076923,0.34423076923076923,0.2426923076923077,0.7573076923076923,0.7331570279957377,0.34423076923076923
3,0.8478205128205127,0.15705128205128205,0.15705128205128205,0.15705128205128205,0.15217948717948718,0.8478205128205127,0.6697478991596639,0.15705128205128205
4,0.7876923076923077,0.10602564102564102,0.10602564102564102,0.10602564102564105,0.2123076923076923,0.7876923076923077,0.5012123067850622,0.10602564102564102
5,0.7325641025641025,0.16615384615384615,0.16615384615384615,0.16615384615384618,0.26743589743589746,0.7325641025641025,0.5023655913978495,0.16615384615384615
